"geocode","municipio","urb2000","rur2000","tot2000","prop_urb2000","prop_rur2000","urb2010","rur2010","tot2010","prop_urb2010","prop_rur2010","pop_estimated2006","pop_estimated2017","urb2006e","rur2006e","urb2017e","rur2017e"
171840,"Presidente Kennedy",3119,640,3759,0.829741952646981,0.170258047353019,3227,454,3681,0.876663950013583,0.123336049986417,3899,3733,3418.11274110296,480.887258897039,3272.58652540071,460.413474599294
171845,"Pugmil",1566,423,1989,0.787330316742081,0.212669683257919,2004,365,2369,0.845926551287463,0.154073448712537,2669,2650,2257.77796538624,411.222034613761,2241.70536091178,408.294639088223
171850,"Recursolândia",1256,1882,3138,0.40025493945188,0.59974506054812,1990,1778,3768,0.528131634819533,0.471868365180467,3896,4230,2057.6008492569,1838.3991507431,2233.99681528662,1996.00318471338
171855,"Riachinho",1567,2103,3670,0.426975476839237,0.573024523160763,1812,2379,4191,0.432355046528275,0.567644953471725,3749,4601,1620.8990694345,2128.1009305655,1989.26556907659,2611.73443092341
171865,"Rio da Conceição",998,191,1189,0.839360807401177,0.160639192598823,1574,140,1714,0.918319719953326,0.0816802800466744,1531,2061,1405.94749124854,125.052508751459,1892.6569428238,168.343057176196
171870,"Rio dos Bois",1150,1119,2269,0.506831203173204,0.493168796826796,1029,1541,2570,0.400389105058366,0.599610894941634,2833,2810,1134.30233463035,1698.69766536965,1125.09338521401,1684.90661478599
171875,"Rio Sono",1871,4218,6089,0.307275414682214,0.692724585317786,2407,3847,6254,0.38487368084426,0.61512631915574,5420,6512,2086.01535017589,3333.98464982411,2506.29740965782,4005.70259034218
171880,"Sampaio",2289,512,2801,0.817208139950018,0.182791860049982,3516,348,3864,0.909937888198758,0.0900621118012422,2448,4579,2227.52795031056,220.472049689441,4166.60559006211,412.394409937889
171884,"Sandolândia",1415,1917,3332,0.424669867947179,0.575330132052821,1764,1562,3326,0.530366806975346,0.469633193024654,3702,3410,1963.41791942273,1738.58208057727,1808.55081178593,1601.44918821407
171886,"Santa Fé do Araguaia",3368,2139,5507,0.611585255129835,0.388414744870165,4374,2225,6599,0.662827701166843,0.337172298833157,6970,7402,4619.9090771329,2350.0909228671,4906.25064403698,2495.74935596302
171888,"Santa Maria do Tocantins",1034,1192,2226,0.464510332434861,0.535489667565139,1725,1169,2894,0.596060815480304,0.403939184519696,2463,3356,1468.09778852799,994.902211472011,2000.3800967519,1355.6199032481
171889,"Santa Rita do Tocantins",729,1123,1852,0.393628509719222,0.606371490280778,918,1210,2128,0.431390977443609,0.568609022556391,1939,2343,836.467105263158,1102.53289473684,1010.74906015038,1332.25093984962
171890,"Santa Rosa do Tocantins",2322,1994,4316,0.537998146431881,0.462001853568119,2947,1621,4568,0.645140105078809,0.354859894921191,4681,4833,3019.90083187391,1661.09916812609,3117.96212784588,1715.03787215412
171900,"Santa Tereza do Tocantins",1340,774,2114,0.633869441816462,0.366130558183538,1616,907,2523,0.640507332540626,0.359492667459374,2424,2825,1552.58977407848,871.410225921522,1809.43321442727,1015.56678557273
172000,"Santa Terezinha do Tocantins",1387,1068,2455,0.564969450101833,0.435030549898167,1594,880,2474,0.644300727566694,0.355699272433306,2847,2550,1834.32417138238,1012.67582861762,1642.96685529507,907.033144704931
172010,"São Bento do Tocantins",1952,1786,3738,0.522204387372927,0.477795612627073,2716,1892,4608,0.589409722222222,0.410590277777778,2889,5231,1702.8046875,1186.1953125,3083.20225694444,2147.79774305556
172015,"São Félix do Tocantins",531,738,1269,0.418439716312057,0.581560283687943,931,506,1437,0.647877522616562,0.352122477383438,1595,1571,1033.36464857342,561.635351426583,1017.81558803062,553.184411969381
172020,"São Miguel do Tocantins",1910,6576,8486,0.225076596747584,0.774923403252416,2547,7934,10481,0.24301116305696,0.75698883694304,9613,11906,2336.06631046656,7276.93368953344,2893.29090735617,9012.70909264383
172025,"São Salvador do Tocantins",1084,1656,2740,0.395620437956204,0.604379562043796,1588,1322,2910,0.545704467353952,0.454295532646048,2843,3084,1551.43780068729,1291.56219931271,1682.95257731959,1401.04742268041
172030,"São Sebastião do Tocantins",2811,858,3669,0.766148814390842,0.233851185609158,3283,1000,4283,0.766518795236983,0.233481204763017,4534,4749,3475.39621760448,1058.60378239552,3640.19775858043,1108.80224141957
172049,"São Valério",2238,2816,5054,0.442817570241393,0.557182429758607,2723,1660,4383,0.621263974446726,0.378736025553274,6092,4111,3784.74013232945,2307.25986767055,2554.01619895049,1556.98380104951
172065,"Silvanópolis",3349,1376,4725,0.708783068783069,0.291216931216931,4061,1007,5068,0.80130228887135,0.19869771112865,3873,5399,3103.44376479874,769.556235201263,4326.23105761642,1072.76894238358
172080,"Sítio Novo do Tocantins",4756,4732,9488,0.501264755480607,0.498735244519393,4875,4273,9148,0.532903366856143,0.467096633143857,11225,9192,5981.84029296021,5243.15970703979,4898.44774814167,4293.55225185833
172085,"Sucupira",864,612,1476,0.585365853658537,0.414634146341463,1106,636,1742,0.634902411021814,0.365097588978186,1236,1941,784.739380022962,451.260619977038,1232.34557979334,708.654420206659
172090,"Taguatinga",8160,5009,13169,0.619637026349761,0.380362973650239,10627,4424,15051,0.706066042123447,0.293933957876553,14477,16530,10221.7180918211,4255.28190817886,11671.2716763006,4858.72832369942
172093,"Taipas do Tocantins",1103,610,1713,0.643899591360187,0.356100408639813,1557,388,1945,0.800514138817481,0.199485861182519,1369,2130,1095.90385604113,273.096143958869,1705.09511568123,424.904884318766
172097,"Talismã",980,1326,2306,0.424978317432784,0.575021682567216,1363,1199,2562,0.532006245120999,0.467993754879001,2809,2777,1494.40554254489,1314.59445745511,1477.38134270102,1299.61865729898
172110,"Tocantínia",2980,2808,5788,0.514858327574292,0.485141672425708,2955,3781,6736,0.438687648456057,0.561312351543943,5927,7460,2600.10169239905,3326.89830760095,3272.60985748219,4187.39014251781
172120,"Tocantinópolis",18878,3899,22777,0.828818545023489,0.171181454976511,18318,4301,22619,0.809850126000265,0.190149873999735,26994,23119,21861.0943012512,5132.90569874884,18722.9250630001,4396.07493699987
172125,"Tupirama",433,746,1179,0.367260390161154,0.632739609838846,930,644,1574,0.590851334180432,0.409148665819568,1311,1843,774.606099110546,536.393900889454,1088.93900889454,754.060991105464
172130,"Tupiratins",729,636,1365,0.534065934065934,0.465934065934066,1065,1032,2097,0.507868383404864,0.492131616595136,1471,2574,747.074391988555,723.925608011445,1307.25321888412,1266.74678111588
172208,"Wanderlândia",5273,5000,10273,0.513287257860411,0.486712742139589,5868,5113,10981,0.534377561242146,0.465622438757854,11022,11677,5889.90948001093,5132.09051998907,6239.92678262453,5437.07321737547
172210,"Xambioá",9677,2460,12137,0.797313998516932,0.202686001483068,9738,1746,11484,0.847962382445141,0.152037617554859,12799,11683,10853.0705329154,1945.92946708464,9906.74451410658,1776.25548589342
210005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106357,111339,NA,NA,NA,NA
210020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22550,21673,NA,NA,NA,NA
210040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6730,8070,NA,NA,NA,NA
210043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24121,26872,NA,NA,NA,NA
210047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35695,31312,NA,NA,NA,NA
210050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10054,11001,NA,NA,NA,NA
210055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6627,6895,NA,NA,NA,NA
210060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37345,41106,NA,NA,NA,NA
210070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23214,27352,NA,NA,NA,NA
210083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13076,18374,NA,NA,NA,NA
210087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8664,15332,NA,NA,NA,NA
210095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26827,32145,NA,NA,NA,NA
210100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27504,29388,NA,NA,NA,NA
210110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10721,11975,NA,NA,NA,NA
210120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96883,103359,NA,NA,NA,NA
210125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11395,17053,NA,NA,NA,NA
210130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16824,17435,NA,NA,NA,NA
210135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5096,5574,NA,NA,NA,NA
210140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73848,94779,NA,NA,NA,NA
210160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78497,87135,NA,NA,NA,NA
210177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10829,11103,NA,NA,NA,NA
210180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5590,5528,NA,NA,NA,NA
210190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18461,20881,NA,NA,NA,NA
210193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6047,5973,NA,NA,NA,NA
210197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6331,9320,NA,NA,NA,NA
210200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38349,41120,NA,NA,NA,NA
210203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19578,34278,NA,NA,NA,NA
210207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13413,16214,NA,NA,NA,NA
210215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8065,8696,NA,NA,NA,NA
210230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21671,23495,NA,NA,NA,NA
210232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66326,71979,NA,NA,NA,NA
210235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15644,15180,NA,NA,NA,NA
210237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8512,8930,NA,NA,NA,NA
210240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10864,11019,NA,NA,NA,NA
210250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11474,19110,NA,NA,NA,NA
210255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13260,14219,NA,NA,NA,NA
210260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20656,19943,NA,NA,NA,NA
210270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17834,21759,NA,NA,NA,NA
210275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10760,10713,NA,NA,NA,NA
210280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23493,23803,NA,NA,NA,NA
210290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20650,23576,NA,NA,NA,NA
210310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11008,10490,NA,NA,NA,NA
210312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8799,8615,NA,NA,NA,NA
210315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7052,13555,NA,NA,NA,NA
210317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16464,21565,NA,NA,NA,NA
210325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12371,14539,NA,NA,NA,NA
210330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115098,120810,NA,NA,NA,NA
210350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40836,40575,NA,NA,NA,NA
210355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9459,16192,NA,NA,NA,NA
210360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60632,64403,NA,NA,NA,NA
210370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40029,30706,NA,NA,NA,NA
210375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11721,12659,NA,NA,NA,NA
210380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23604,22912,NA,NA,NA,NA
210400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22498,16653,NA,NA,NA,NA
210405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25520,42110,NA,NA,NA,NA
210407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7505,8372,NA,NA,NA,NA
210408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4943,10326,NA,NA,NA,NA
210409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18100,18997,NA,NA,NA,NA
210410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12679,12403,NA,NA,NA,NA
210420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13876,15262,NA,NA,NA,NA
210430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6715,11830,NA,NA,NA,NA
210440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16980,17586,NA,NA,NA,NA
210450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8237,10700,NA,NA,NA,NA
210455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13088,18316,NA,NA,NA,NA
210460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15867,16582,NA,NA,NA,NA
210462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6347,7708,NA,NA,NA,NA
210465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13119,9921,NA,NA,NA,NA
210467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33597,24991,NA,NA,NA,NA
210470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6220,6134,NA,NA,NA,NA
210480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54392,69232,NA,NA,NA,NA
210490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12849,11728,NA,NA,NA,NA
210510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22088,26835,NA,NA,NA,NA
210515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11489,14147,NA,NA,NA,NA
210520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9090,11206,NA,NA,NA,NA
210530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,232560,254569,NA,NA,NA,NA
210535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13081,16009,NA,NA,NA,NA
210540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51338,67726,NA,NA,NA,NA
210542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29114,25589,NA,NA,NA,NA
210545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4230,10221,NA,NA,NA,NA
210547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14719,16321,NA,NA,NA,NA
210550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21866,23042,NA,NA,NA,NA
210560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14123,15891,NA,NA,NA,NA
210565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6484,3237,NA,NA,NA,NA
210570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42362,49856,NA,NA,NA,NA
210580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9612,10672,NA,NA,NA,NA
210594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7925,8664,NA,NA,NA,NA
210590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14071,16025,NA,NA,NA,NA
210596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7988,11286,NA,NA,NA,NA
210598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6602,7489,NA,NA,NA,NA
210600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10967,11695,NA,NA,NA,NA
210610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10437,12009,NA,NA,NA,NA
210620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5700,6867,NA,NA,NA,NA
210632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16971,21293,NA,NA,NA,NA
210635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6968,7604,NA,NA,NA,NA
210637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10491,16366,NA,NA,NA,NA
210650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22078,23091,NA,NA,NA,NA
210663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8040,16908,NA,NA,NA,NA
210670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21953,20613,NA,NA,NA,NA
210675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17487,28456,NA,NA,NA,NA
210680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13857,14744,NA,NA,NA,NA
210690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26546,33156,NA,NA,NA,NA
210700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11020,8889,NA,NA,NA,NA
210710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15865,19282,NA,NA,NA,NA
210725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4579,5350,NA,NA,NA,NA
210730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4254,4586,NA,NA,NA,NA
210735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14086,20768,NA,NA,NA,NA
210740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17011,19206,NA,NA,NA,NA
210745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10075,14637,NA,NA,NA,NA
210750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101554,122420,NA,NA,NA,NA
210760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18520,19424,NA,NA,NA,NA
210770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19390,21116,NA,NA,NA,NA
210800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16599,19271,NA,NA,NA,NA
210810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19093,20657,NA,NA,NA,NA
210820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43519,38365,NA,NA,NA,NA
210825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24220,25000,NA,NA,NA,NA
210830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31047,38144,NA,NA,NA,NA
210840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12846,14074,NA,NA,NA,NA
210845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20258,23019,NA,NA,NA,NA
210850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29272,32488,NA,NA,NA,NA
210860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73502,82374,NA,NA,NA,NA
210870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28850,20861,NA,NA,NA,NA
210880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14088,18413,NA,NA,NA,NA
210890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20824,17023,NA,NA,NA,NA
210900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18300,23760,NA,NA,NA,NA
210905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5955,5819,NA,NA,NA,NA
210910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42420,47239,NA,NA,NA,NA
210920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11891,12656,NA,NA,NA,NA
210923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5143,6968,NA,NA,NA,NA
210927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14745,18797,NA,NA,NA,NA
210930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10767,11474,NA,NA,NA,NA
210945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21347,30863,NA,NA,NA,NA
210950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21367,19701,NA,NA,NA,NA
210955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7170,7691,NA,NA,NA,NA
210960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35199,42314,NA,NA,NA,NA
210970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4905,5568,NA,NA,NA,NA
210975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5637,7708,NA,NA,NA,NA
210980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34131,41891,NA,NA,NA,NA
210990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76173,88013,NA,NA,NA,NA
211000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82854,71576,NA,NA,NA,NA
211003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19271,24946,NA,NA,NA,NA
211020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25026,37090,NA,NA,NA,NA
211030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14126,14222,NA,NA,NA,NA
211050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34615,46039,NA,NA,NA,NA
211065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7709,7291,NA,NA,NA,NA
211070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37028,33691,NA,NA,NA,NA
211080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4331,4453,NA,NA,NA,NA
211085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8413,11808,NA,NA,NA,NA
211100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21365,20307,NA,NA,NA,NA
211102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15087,15450,NA,NA,NA,NA
211105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11839,10977,NA,NA,NA,NA
211107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16755,18345,NA,NA,NA,NA
211120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134593,176418,NA,NA,NA,NA
211125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7696,7484,NA,NA,NA,NA
211130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998385,1091868,NA,NA,NA,NA
211140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20987,18247,NA,NA,NA,NA
211150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38235,40992,NA,NA,NA,NA
211153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11198,12511,NA,NA,NA,NA
211157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4334,4601,NA,NA,NA,NA
211160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15404,18680,NA,NA,NA,NA
211163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6511,4946,NA,NA,NA,NA
211167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4563,6704,NA,NA,NA,NA
211170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19907,20913,NA,NA,NA,NA
211172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10268,13949,NA,NA,NA,NA
211174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7671,11042,NA,NA,NA,NA
211176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18196,13877,NA,NA,NA,NA
211178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3972,11040,NA,NA,NA,NA
211180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16204,17851,NA,NA,NA,NA
211190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10472,10416,NA,NA,NA,NA
211200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6538,8455,NA,NA,NA,NA
211210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28944,28635,NA,NA,NA,NA
211223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16870,21749,NA,NA,NA,NA
211227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5497,5746,NA,NA,NA,NA
211230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37451,41342,NA,NA,NA,NA
211240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35597,35063,NA,NA,NA,NA
211245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17747,25533,NA,NA,NA,NA
211270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36045,56511,NA,NA,NA,NA
211280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45925,51738,NA,NA,NA,NA
211285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7443,13480,NA,NA,NA,NA
211290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34750,32267,NA,NA,NA,NA
211300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28205,30879,NA,NA,NA,NA
211400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51966,51084,NA,NA,NA,NA
510010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6193,5269,NA,NA,NA,NA
510020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14866,24501,NA,NA,NA,NA
510025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47281,50189,NA,NA,NA,NA
510030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11883,18164,NA,NA,NA,NA
510035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4564,6466,NA,NA,NA,NA
510040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8356,11532,NA,NA,NA,NA
510050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5702,10921,NA,NA,NA,NA
510060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5557,10246,NA,NA,NA,NA
510080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6328,9694,NA,NA,NA,NA
510100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3456,3036,NA,NA,NA,NA
510120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1305,931,NA,NA,NA,NA
510125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14499,16223,NA,NA,NA,NA
510130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10169,9455,NA,NA,NA,NA
510140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19372,21357,NA,NA,NA,NA
510160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6074,7872,NA,NA,NA,NA
