geocode,municipio,uf,disease,period,zone,cases
150080, Ananindeua,15,VL,2004-2008,total,12
150095, Aurora do Pará,15,VL,2004-2008,total,62
150120, Baião,15,VL,2004-2008,total,92
150125, Bannach,15,VL,2004-2008,total,1
150130, Barcarena,15,VL,2004-2008,total,199
150140, Belém,15,VL,2004-2008,total,26
150145, Belterra,15,VL,2004-2008,total,11
150150, Benevides,15,VL,2004-2008,total,2
150178, Breu Branco,15,VL,2004-2008,total,12
150190, Bujaru,15,VL,2004-2008,total,88
150200, Cachoeira do Arari,15,VL,2004-2008,total,5
150195, Cachoeira do Piriá,15,VL,2004-2008,total,1
150210, Cametá,15,VL,2004-2008,total,283
150220, Capanema,15,VL,2004-2008,total,3
150230, Capitão Poço,15,VL,2004-2008,total,13
150240, Castanhal,15,VL,2004-2008,total,5
150275, Concórdia do Pará,15,VL,2004-2008,total,59
150293, Dom Eliseu,15,VL,2004-2008,total,2
150295, Eldorado do Carajás,15,VL,2004-2008,total,2
150300, Faro,15,VL,2004-2008,total,1
150307, Garrafão do Norte,15,VL,2004-2008,total,28
150320, Igarapé-Açu,15,VL,2004-2008,total,2
150330, Igarapé-Miri,15,VL,2004-2008,total,47
150345, Ipixuna do Pará,15,VL,2004-2008,total,9
150350, Irituia,15,VL,2004-2008,total,2
150380, Jacundá,15,VL,2004-2008,total,6
150390, Juruti,15,VL,2004-2008,total,9
150405, Mãe do Rio,15,VL,2004-2008,total,26
150420, Marabá,15,VL,2004-2008,total,11
150442, Marituba,15,VL,2004-2008,total,9
150460, Mocajuba,15,VL,2004-2008,total,127
150470, Moju,15,VL,2004-2008,total,193
150480, Monte Alegre,15,VL,2004-2008,total,3
150503, Novo Progresso,15,VL,2004-2008,total,1
150506, Novo Repartimento,15,VL,2004-2008,total,6
150510, Óbidos,15,VL,2004-2008,total,1
150520, Oeiras do Pará,15,VL,2004-2008,total,48
150548, Pacajá,15,VL,2004-2008,total,3
150550, Paragominas,15,VL,2004-2008,total,10
150553, Parauapebas,15,VL,2004-2008,total,5
150563, Piçarra,15,VL,2004-2008,total,3
150565, Placas,15,VL,2004-2008,total,2
150570, Ponta de Pedras,15,VL,2004-2008,total,12
150613, Redenção,15,VL,2004-2008,total,4
150618, Rondon do Pará,15,VL,2004-2008,total,1
150630, Salvaterra,15,VL,2004-2008,total,33
150635, Santa Bárbara do Pará,15,VL,2004-2008,total,1
150650, Santa Izabel do Pará,15,VL,2004-2008,total,6
150658, Santa Maria das Barreiras,15,VL,2004-2008,total,1
150660, Santa Maria do Pará,15,VL,2004-2008,total,3
150670, Santana do Araguaia,15,VL,2004-2008,total,4
150680, Santarém,15,VL,2004-2008,total,97
150720, São Domingos do Capim,15,VL,2004-2008,total,41
150730, São Félix do Xingu,15,VL,2004-2008,total,2
150745, São Geraldo do Araguaia,15,VL,2004-2008,total,1
150760, São Miguel do Guamá,15,VL,2004-2008,total,7
150790, Soure,15,VL,2004-2008,total,9
150795, Tailândia,15,VL,2004-2008,total,54
150797, Terra Santa,15,VL,2004-2008,total,4
150800, Tomé-Açu,15,VL,2004-2008,total,179
150810, Tucuruí,15,VL,2004-2008,total,23
150815, Uruará,15,VL,2004-2008,total,3
160030, Macapá,16,VL,2004-2008,total,2
160015, Pedra Branca do Amapari,16,VL,2004-2008,total,1
170030, Aguiarnópolis,17,VL,2004-2008,total,8
170040, Almas,17,VL,2004-2008,total,4
170070, Alvorada,17,VL,2004-2008,total,1
170100, Ananás,17,VL,2004-2008,total,15
170110, Aparecida do Rio Negro,17,VL,2004-2008,total,3
170190, Araguacema,17,VL,2004-2008,total,1
170210, Araguaína,17,VL,2004-2008,total,595
170220, Araguatins,17,VL,2004-2008,total,68
170255, Augustinópolis,17,VL,2004-2008,total,23
170290, Axixá do Tocantins,17,VL,2004-2008,total,9
170300, Babaçulândia,17,VL,2004-2008,total,7
170330, Bom Jesus do Tocantins,17,VL,2004-2008,total,5
170370, Brejinho de Nazaré,17,VL,2004-2008,total,3
170380, Buriti do Tocantins,17,VL,2004-2008,total,33
170384, Campos Lindos,17,VL,2004-2008,total,3
170389, Carrasco Bonito,17,VL,2004-2008,total,1
170410, Centenário,17,VL,2004-2008,total,5
170510, Chapada da Natividade,17,VL,2004-2008,total,1
170550, Colinas do Tocantins,17,VL,2004-2008,total,5
170610, Cristalândia,17,VL,2004-2008,total,4
170700, Dianópolis,17,VL,2004-2008,total,4
170740, Esperantina,17,VL,2004-2008,total,2
170770, Filadélfia,17,VL,2004-2008,total,14
170900, Goiatins,17,VL,2004-2008,total,1
170930, Guaraí,17,VL,2004-2008,total,11
170950, Gurupi,17,VL,2004-2008,total,11
170980, Ipueiras,17,VL,2004-2008,total,2
171050, Itacajá,17,VL,2004-2008,total,2
171070, Itaguatins,17,VL,2004-2008,total,2
171090, Itapiratins,17,VL,2004-2008,total,1
171150, Jaú do Tocantins,17,VL,2004-2008,total,1
171190, Lagoa da Confusão,17,VL,2004-2008,total,1
171195, Lagoa do Tocantins,17,VL,2004-2008,total,1
171280, Maurilândia do Tocantins,17,VL,2004-2008,total,2
171320, Miracema do Tocantins,17,VL,2004-2008,total,4
171330, Miranorte,17,VL,2004-2008,total,3
171360, Monte do Carmo,17,VL,2004-2008,total,2
171370, Monte Santo do Tocantins,17,VL,2004-2008,total,1
171420, Natividade,17,VL,2004-2008,total,10
171488, Nova Olinda,17,VL,2004-2008,total,13
171510, Novo Acordo,17,VL,2004-2008,total,2
172100, Palmas,17,VL,2004-2008,total,172
171570, Palmeirante,17,VL,2004-2008,total,3
171380, Palmeiras do Tocantins,17,VL,2004-2008,total,6
171610, Paraíso do Tocantins,17,VL,2004-2008,total,76
171620, Paranã,17,VL,2004-2008,total,1
171630, Pau D'Arco,17,VL,2004-2008,total,1
171650, Pedro Afonso,17,VL,2004-2008,total,1
171665, Pequizeiro,17,VL,2004-2008,total,21
171780, Ponte Alta do Bom Jesus,17,VL,2004-2008,total,1
171790, Ponte Alta do Tocantins,17,VL,2004-2008,total,2
171800, Porto Alegre do Tocantins,17,VL,2004-2008,total,2
171820, Porto Nacional,17,VL,2004-2008,total,116
171830, Praia Norte,17,VL,2004-2008,total,1
171845, Pugmil,17,VL,2004-2008,total,1
171850, Recursolândia,17,VL,2004-2008,total,6
171855, Riachinho,17,VL,2004-2008,total,2
171875, Rio Sono,17,VL,2004-2008,total,2
171900, Santa Tereza do Tocantins,17,VL,2004-2008,total,1
172010, São Bento do Tocantins,17,VL,2004-2008,total,1
172020, São Miguel do Tocantins,17,VL,2004-2008,total,3
172025, São Salvador do Tocantins,17,VL,2004-2008,total,1
172065, Silvanópolis,17,VL,2004-2008,total,1
172080, Sítio Novo do Tocantins,17,VL,2004-2008,total,9
172090, Taguatinga,17,VL,2004-2008,total,5
172120, Tocantinópolis,17,VL,2004-2008,total,61
172208, Wanderlândia,17,VL,2004-2008,total,43
210005, Açailândia,21,VL,2004-2008,total,29
210020, Alcântara,21,VL,2004-2008,total,1
210050, Alto Parnaíba,21,VL,2004-2008,total,1
210060, Amarante do Maranhão,21,VL,2004-2008,total,41
210070, Anajatuba,21,VL,2004-2008,total,1
210080, Anapurus,21,VL,2004-2008,total,2
210100, Arari,21,VL,2004-2008,total,1
210120, Bacabal,21,VL,2004-2008,total,26
210140, Balsas,21,VL,2004-2008,total,16
210160, Barra do Corda,21,VL,2004-2008,total,37
210170, Barreirinhas,21,VL,2004-2008,total,8
210203, Bom Jesus das Selvas,21,VL,2004-2008,total,4
210230, Buriti Bravo,21,VL,2004-2008,total,2
210232, Buriticupu,21,VL,2004-2008,total,5
210235, Buritirana,21,VL,2004-2008,total,1
210270, Cantanhede,21,VL,2004-2008,total,20
210280, Carolina,21,VL,2004-2008,total,32
210300, Caxias,21,VL,2004-2008,total,1
210310, Cedral,21,VL,2004-2008,total,3
210325, Cidelândia,21,VL,2004-2008,total,2
210330, Codó,21,VL,2004-2008,total,75
210350, Colinas,21,VL,2004-2008,total,42
210360, Coroatá,21,VL,2004-2008,total,33
210375, Davinópolis,21,VL,2004-2008,total,5
210380, Dom Pedro,21,VL,2004-2008,total,3
210405, Estreito,21,VL,2004-2008,total,18
210407, Feira Nova do Maranhão,21,VL,2004-2008,total,1
210409, Formosa da Serra Negra,21,VL,2004-2008,total,5
210410, Fortaleza dos Nogueiras,21,VL,2004-2008,total,6
210420, Fortuna,21,VL,2004-2008,total,3
210455, Governador Edison Lobão,21,VL,2004-2008,total,27
210467, Governador Nunes Freire,21,VL,2004-2008,total,1
210470, Graça Aranha,21,VL,2004-2008,total,1
210480, Grajaú,21,VL,2004-2008,total,11
210500, Humberto de Campos,21,VL,2004-2008,total,2
210530, Imperatriz,21,VL,2004-2008,total,265
210550, João Lisboa,21,VL,2004-2008,total,34
210560, Joselândia,21,VL,2004-2008,total,2
210570, Lago da Pedra,21,VL,2004-2008,total,17
210610, Loreto,21,VL,2004-2008,total,1
210637, Maranhãozinho,21,VL,2004-2008,total,1
210650, Matinha,21,VL,2004-2008,total,2
210663, Matões do Norte,21,VL,2004-2008,total,1
210700, Montes Altos,21,VL,2004-2008,total,8
210750, Paço do Lumiar,21,VL,2004-2008,total,60
210760, Palmeirândia,21,VL,2004-2008,total,2
210770, Paraibano,21,VL,2004-2008,total,3
210800, Pastos Bons,21,VL,2004-2008,total,2
210810, Paulo Ramos,21,VL,2004-2008,total,2
210820, Pedreiras,21,VL,2004-2008,total,38
210845, Peritoró,21,VL,2004-2008,total,3
210860, Pinheiro,21,VL,2004-2008,total,1
210880, Pirapemas,21,VL,2004-2008,total,4
210900, Porto Franco,21,VL,2004-2008,total,30
210910, Presidente Dutra,21,VL,2004-2008,total,9
210927, Presidente Sarney,21,VL,2004-2008,total,1
210945, Raposa,21,VL,2004-2008,total,44
210950, Riachão,21,VL,2004-2008,total,14
210955, Ribamar Fiquene,21,VL,2004-2008,total,1
210960, Rosário,21,VL,2004-2008,total,7
211000, Santa Luzia,21,VL,2004-2008,total,1
211003, Santa Luzia do Paruá,21,VL,2004-2008,total,1
211010, Santa Quitéria do Maranhão,21,VL,2004-2008,total,2
211030, Santo Antônio dos Lopes,21,VL,2004-2008,total,10
211070, São Domingos do Maranhão,21,VL,2004-2008,total,6
211105, São João do Paraíso,21,VL,2004-2008,total,3
211120, São José de Ribamar,21,VL,2004-2008,total,96
211130, São Luís,21,VL,2004-2008,total,236
211140, São Luís Gonzaga do Maranhão,21,VL,2004-2008,total,3
211160, São Raimundo das Mangabeiras,21,VL,2004-2008,total,7
211176, Senador La Rocque,21,VL,2004-2008,total,2
211180, Sítio Novo,21,VL,2004-2008,total,5
211210, Timbiras,21,VL,2004-2008,total,6
211223, Trizidela do Vale,21,VL,2004-2008,total,8
211230, Tuntum,21,VL,2004-2008,total,5
211270, Vargem Grande,21,VL,2004-2008,total,10
211400, Zé Doca,21,VL,2004-2008,total,2
290320, Barreiras,29,VL,2004-2008,total,1
290760, Central,29,VL,2004-2008,total,1
500100, Aparecida do Taboado,50,VL,2004-2008,total,1
510180, Barra do Garças,51,VL,2004-2008,total,5
510250, Cáceres,51,VL,2004-2008,total,1
510267, Campo Verde,51,VL,2004-2008,total,1
510300, Chapada dos Guimarães,51,VL,2004-2008,total,3
510340, Cuiabá,51,VL,2004-2008,total,13
510380, Figueirópolis D'Oeste,51,VL,2004-2008,total,1
510480, Jaciara,51,VL,2004-2008,total,9
510562, Mirassol d'Oeste,51,VL,2004-2008,total,4
510610, Nossa Senhora do Livramento,51,VL,2004-2008,total,2
510890, Nova Maringá,51,VL,2004-2008,total,1
510628, Novo São Joaquim,51,VL,2004-2008,total,1
510637, Pedra Preta,51,VL,2004-2008,total,1
510642, Peixoto de Azevedo,51,VL,2004-2008,total,2
510650, Poconé,51,VL,2004-2008,total,3
510700, Poxoréo,51,VL,2004-2008,total,17
510704, Primavera do Leste,51,VL,2004-2008,total,8
510760, Rondonópolis,51,VL,2004-2008,total,52
510770, Rosário Oeste,51,VL,2004-2008,total,4
510775, Salto do Céu,51,VL,2004-2008,total,1
510729, São José do Povo,51,VL,2004-2008,total,1
510840, Várzea Grande,51,VL,2004-2008,total,9
110045, Buritis,11,VL,2004-2008,total,1
110070, Campo Novo de Rondônia,11,VL,2004-2008,total,1
110140, Monte Negro,11,VL,2004-2008,total,1
130330, Novo Aripuanã,13,VL,2004-2008,total,1
130340, Parintins,13,VL,2004-2008,total,1
140017, Cantá,14,VL,2004-2008,total,1
150180, Breves,15,VL,2004-2008,total,1
150260, Colares,15,VL,2004-2008,total,1
150270, Conceição do Araguaia,15,VL,2004-2008,total,29
150309, Goianésia do Pará,15,VL,2004-2008,total,1
150340, Inhangapi,15,VL,2004-2008,total,1
150370, Itupiranga,15,VL,2004-2008,total,1
150400, Limoeiro do Ajuru,15,VL,2004-2008,total,2
150500, Nova Timboteua,15,VL,2004-2008,total,1
150549, Palestina do Pará,15,VL,2004-2008,total,2
150555, Pau D'Arco,15,VL,2004-2008,total,1
150640, Santa Cruz do Arari,15,VL,2004-2008,total,1
150655, Santa Luzia do Pará,15,VL,2004-2008,total,2
150710, São Caetano de Odivelas,15,VL,2004-2008,total,1
150715, São Domingos do Araguaia,15,VL,2004-2008,total,1
150750, São João do Araguaia,15,VL,2004-2008,total,1
150770, São Sebastião da Boa Vista,15,VL,2004-2008,total,1
150812, Ulianópolis,15,VL,2004-2008,total,2
150840, Xinguara,15,VL,2004-2008,total,5
160080, Vitória do Jari,16,VL,2004-2008,total,1
170105, Angico,17,VL,2004-2008,total,1
170130, Aragominas,17,VL,2004-2008,total,2
170215, Araguanã,17,VL,2004-2008,total,7
170240, Arraias,17,VL,2004-2008,total,1
170270, Aurora do Tocantins,17,VL,2004-2008,total,1
170307, Barra do Ouro,17,VL,2004-2008,total,1
170310, Barrolândia,17,VL,2004-2008,total,1
170388, Carmolândia,17,VL,2004-2008,total,2
171670, Colméia,17,VL,2004-2008,total,1
170555, Combinado,17,VL,2004-2008,total,1
170600, Couto Magalhães,17,VL,2004-2008,total,5
170755, Fátima,17,VL,2004-2008,total,1
171180, Juarina,17,VL,2004-2008,total,1
171395, Muricilândia,17,VL,2004-2008,total,3
171660, Peixe,17,VL,2004-2008,total,1
171720, Piraquê,17,VL,2004-2008,total,2
171750, Pium,17,VL,2004-2008,total,2
172210, Xambioá,17,VL,2004-2008,total,1
210043, Alto Alegre do Maranhão,21,VL,2004-2008,total,1
210095, Arame,21,VL,2004-2008,total,1
210130, Bacuri,21,VL,2004-2008,total,2
210193, Bernardo do Mearim,21,VL,2004-2008,total,1
210207, Bom Lugar,21,VL,2004-2008,total,1
210255, Campestre do Maranhão,21,VL,2004-2008,total,2
210320, Chapadinha,21,VL,2004-2008,total,4
210370, Cururupu,21,VL,2004-2008,total,1
210400, Esperantinópolis,21,VL,2004-2008,total,1
210450, Governador Archer,21,VL,2004-2008,total,2
210535, Itaipava do Grajaú,21,VL,2004-2008,total,1
210540, Itapecuru Mirim,21,VL,2004-2008,total,11
210542, Itinga do Maranhão,21,VL,2004-2008,total,1
210590, Lago Verde,21,VL,2004-2008,total,1
210600, Lima Campos,21,VL,2004-2008,total,1
210640, Mata Roma,21,VL,2004-2008,total,1
210670, Mirador,21,VL,2004-2008,total,2
210675, Miranda do Norte,21,VL,2004-2008,total,1
210740, Olho d'Água das Cunhãs,21,VL,2004-2008,total,1
210870, Pio XII,21,VL,2004-2008,total,1
210890, Poção de Pedras,21,VL,2004-2008,total,1
210930, Presidente Vargas,21,VL,2004-2008,total,1
210990, Santa Inês,21,VL,2004-2008,total,4
211125, São José dos Basílios,21,VL,2004-2008,total,1
211153, São Pedro da Água Branca,21,VL,2004-2008,total,1
211174, Senador Alexandre Costa,21,VL,2004-2008,total,2
211260, Urbano Santos,21,VL,2004-2008,total,6
211300, Vitorino Freire,21,VL,2004-2008,total,2
231290, Sobral,23,VL,2004-2008,total,1
510025, Alta Floresta,51,VL,2004-2008,total,1
510268, Campos de Júlio,51,VL,2004-2008,total,1
510590, Nobres,51,VL,2004-2008,total,1
510624, Nova Ubiratã,51,VL,2004-2008,total,1
510790, Sinop,51,VL,2004-2008,total,1
510792, Sorriso,51,VL,2004-2008,total,2
510850, Vera,51,VL,2004-2008,total,1
510860, Vila Rica,51,VL,2004-2008,total,1
520140, Aparecida de Goiânia,52,VL,2004-2008,total,1
110160, Theobroma,11,VL,2015-2019,total,1
130020, Atalaia do Norte,13,VL,2015-2019,total,1
130185, Iranduba,13,VL,2015-2019,total,1
130260, Manaus,13,VL,2015-2019,total,2
140002, Amajari,14,VL,2015-2019,total,3
140010, Boa Vista,14,VL,2015-2019,total,10
140015, Bonfim,14,VL,2015-2019,total,5
140017, Cantá,14,VL,2015-2019,total,1
140028, Iracema,14,VL,2015-2019,total,2
140030, Mucajaí,14,VL,2015-2019,total,1
140040, Normandia,14,VL,2015-2019,total,14
140045, Pacaraima,14,VL,2015-2019,total,23
140047, Rorainópolis,14,VL,2015-2019,total,2
140070, Uiramutã,14,VL,2015-2019,total,68
150010, Abaetetuba,15,VL,2015-2019,total,42
150013, Abel Figueiredo,15,VL,2015-2019,total,2
150020, Acará,15,VL,2015-2019,total,55
150040, Alenquer,15,VL,2015-2019,total,2
150080, Ananindeua,15,VL,2015-2019,total,8
150085, Anapu,15,VL,2015-2019,total,2
150090, Augusto Corrêa,15,VL,2015-2019,total,1
150095, Aurora do Pará,15,VL,2015-2019,total,6
150110, Bagre,15,VL,2015-2019,total,2
150120, Baião,15,VL,2015-2019,total,22
150125, Bannach,15,VL,2015-2019,total,2
150130, Barcarena,15,VL,2015-2019,total,25
150140, Belém,15,VL,2015-2019,total,25
150145, Belterra,15,VL,2015-2019,total,8
150150, Benevides,15,VL,2015-2019,total,1
150157, Bom Jesus do Tocantins,15,VL,2015-2019,total,9
150170, Bragança,15,VL,2015-2019,total,2
150175, Brejo Grande do Araguaia,15,VL,2015-2019,total,3
150178, Breu Branco,15,VL,2015-2019,total,8
150190, Bujaru,15,VL,2015-2019,total,31
150200, Cachoeira do Arari,15,VL,2015-2019,total,5
150210, Cametá,15,VL,2015-2019,total,95
150215, Canaã dos Carajás,15,VL,2015-2019,total,86
150220, Capanema,15,VL,2015-2019,total,1
150230, Capitão Poço,15,VL,2015-2019,total,1
150240, Castanhal,15,VL,2015-2019,total,6
150270, Conceição do Araguaia,15,VL,2015-2019,total,86
150275, Concórdia do Pará,15,VL,2015-2019,total,17
150276, Cumaru do Norte,15,VL,2015-2019,total,6
150277, Curionópolis,15,VL,2015-2019,total,30
150293, Dom Eliseu,15,VL,2015-2019,total,18
150295, Eldorado do Carajás,15,VL,2015-2019,total,145
150304, Floresta do Araguaia,15,VL,2015-2019,total,21
150307, Garrafão do Norte,15,VL,2015-2019,total,13
150309, Goianésia do Pará,15,VL,2015-2019,total,3
150320, Igarapé-Açu,15,VL,2015-2019,total,2
150330, Igarapé-Miri,15,VL,2015-2019,total,46
150345, Ipixuna do Pará,15,VL,2015-2019,total,5
150350, Irituia,15,VL,2015-2019,total,2
150360, Itaituba,15,VL,2015-2019,total,1
150370, Itupiranga,15,VL,2015-2019,total,11
150380, Jacundá,15,VL,2015-2019,total,7
150390, Juruti,15,VL,2015-2019,total,4
150400, Limoeiro do Ajuru,15,VL,2015-2019,total,6
150405, Mãe do Rio,15,VL,2015-2019,total,7
150410, Magalhães Barata,15,VL,2015-2019,total,1
150420, Marabá,15,VL,2015-2019,total,279
150442, Marituba,15,VL,2015-2019,total,2
150445, Medicilândia,15,VL,2015-2019,total,1
150460, Mocajuba,15,VL,2015-2019,total,17
150470, Moju,15,VL,2015-2019,total,48
150480, Monte Alegre,15,VL,2015-2019,total,5
150490, Muaná,15,VL,2015-2019,total,2
150495, Nova Esperança do Piriá,15,VL,2015-2019,total,2
150497, Nova Ipixuna,15,VL,2015-2019,total,4
150506, Novo Repartimento,15,VL,2015-2019,total,18
150520, Oeiras do Pará,15,VL,2015-2019,total,42
150543, Ourilândia do Norte,15,VL,2015-2019,total,7
150548, Pacajá,15,VL,2015-2019,total,1
150549, Palestina do Pará,15,VL,2015-2019,total,3
150550, Paragominas,15,VL,2015-2019,total,16
150553, Parauapebas,15,VL,2015-2019,total,158
150555, Pau D'Arco,15,VL,2015-2019,total,17
150563, Piçarra,15,VL,2015-2019,total,10
150570, Ponta de Pedras,15,VL,2015-2019,total,11
150580, Portel,15,VL,2015-2019,total,1
150600, Prainha,15,VL,2015-2019,total,1
150610, Primavera,15,VL,2015-2019,total,1
150613, Redenção,15,VL,2015-2019,total,253
150616, Rio Maria,15,VL,2015-2019,total,16
150618, Rondon do Pará,15,VL,2015-2019,total,1
150619, Rurópolis,15,VL,2015-2019,total,2
150630, Salvaterra,15,VL,2015-2019,total,5
150635, Santa Bárbara do Pará,15,VL,2015-2019,total,2
150650, Santa Izabel do Pará,15,VL,2015-2019,total,4
150658, Santa Maria das Barreiras,15,VL,2015-2019,total,7
150660, Santa Maria do Pará,15,VL,2015-2019,total,2
150670, Santana do Araguaia,15,VL,2015-2019,total,4
150680, Santarém,15,VL,2015-2019,total,32
150715, São Domingos do Araguaia,15,VL,2015-2019,total,34
150720, São Domingos do Capim,15,VL,2015-2019,total,34
150730, São Félix do Xingu,15,VL,2015-2019,total,8
150745, São Geraldo do Araguaia,15,VL,2015-2019,total,45
150750, São João do Araguaia,15,VL,2015-2019,total,12
150760, São Miguel do Guamá,15,VL,2015-2019,total,4
150775, Sapucaia,15,VL,2015-2019,total,2
150780, Senador José Porfírio,15,VL,2015-2019,total,1
150795, Tailândia,15,VL,2015-2019,total,21
150800, Tomé-Açu,15,VL,2015-2019,total,62
150808, Tucumã,15,VL,2015-2019,total,5
150810, Tucuruí,15,VL,2015-2019,total,12
150812, Ulianópolis,15,VL,2015-2019,total,6
150820, Vigia,15,VL,2015-2019,total,1
150835, Vitória do Xingu,15,VL,2015-2019,total,1
150840, Xinguara,15,VL,2015-2019,total,38
160030, Macapá,16,VL,2015-2019,total,1
160040, Mazagão,16,VL,2015-2019,total,1
170025, Abreulândia,17,VL,2015-2019,total,2
170030, Aguiarnópolis,17,VL,2015-2019,total,7
170035, Aliança do Tocantins,17,VL,2015-2019,total,2
170040, Almas,17,VL,2015-2019,total,1
170070, Alvorada,17,VL,2015-2019,total,1
170100, Ananás,17,VL,2015-2019,total,11
170105, Angico,17,VL,2015-2019,total,3
170110, Aparecida do Rio Negro,17,VL,2015-2019,total,2
170130, Aragominas,17,VL,2015-2019,total,6
170190, Araguacema,17,VL,2015-2019,total,3
170200, Araguaçu,17,VL,2015-2019,total,2
170210, Araguaína,17,VL,2015-2019,total,194
170215, Araguanã,17,VL,2015-2019,total,10
170220, Araguatins,17,VL,2015-2019,total,29
170230, Arapoema,17,VL,2015-2019,total,1
170240, Arraias,17,VL,2015-2019,total,6
170255, Augustinópolis,17,VL,2015-2019,total,18
170270, Aurora do Tocantins,17,VL,2015-2019,total,1
170290, Axixá do Tocantins,17,VL,2015-2019,total,8
170300, Babaçulândia,17,VL,2015-2019,total,6
170305, Bandeirantes do Tocantins,17,VL,2015-2019,total,3
170307, Barra do Ouro,17,VL,2015-2019,total,1
170310, Barrolândia,17,VL,2015-2019,total,5
170320, Bernardo Sayão,17,VL,2015-2019,total,1
170330, Bom Jesus do Tocantins,17,VL,2015-2019,total,3
170370, Brejinho de Nazaré,17,VL,2015-2019,total,2
170380, Buriti do Tocantins,17,VL,2015-2019,total,9
170384, Campos Lindos,17,VL,2015-2019,total,2
170386, Cariri do Tocantins,17,VL,2015-2019,total,1
170388, Carmolândia,17,VL,2015-2019,total,10
170389, Carrasco Bonito,17,VL,2015-2019,total,4
170510, Chapada da Natividade,17,VL,2015-2019,total,2
170460, Chapada de Areia,17,VL,2015-2019,total,1
170550, Colinas do Tocantins,17,VL,2015-2019,total,41
171670, Colméia,17,VL,2015-2019,total,5
170555, Combinado,17,VL,2015-2019,total,1
170560, Conceição do Tocantins,17,VL,2015-2019,total,6
170600, Couto Magalhães,17,VL,2015-2019,total,10
170610, Cristalândia,17,VL,2015-2019,total,3
170625, Crixás do Tocantins,17,VL,2015-2019,total,1
170650, Darcinópolis,17,VL,2015-2019,total,15
170700, Dianópolis,17,VL,2015-2019,total,9
170710, Divinópolis do Tocantins,17,VL,2015-2019,total,7
170720, Dois Irmãos do Tocantins,17,VL,2015-2019,total,6
170730, Dueré,17,VL,2015-2019,total,1
170740, Esperantina,17,VL,2015-2019,total,7
170755, Fátima,17,VL,2015-2019,total,1
170770, Filadélfia,17,VL,2015-2019,total,3
170820, Formoso do Araguaia,17,VL,2015-2019,total,4
170830, Goianorte,17,VL,2015-2019,total,3
170900, Goiatins,17,VL,2015-2019,total,6
170930, Guaraí,17,VL,2015-2019,total,13
170950, Gurupi,17,VL,2015-2019,total,57
171050, Itacajá,17,VL,2015-2019,total,3
171070, Itaguatins,17,VL,2015-2019,total,12
171110, Itaporã do Tocantins,17,VL,2015-2019,total,3
171150, Jaú do Tocantins,17,VL,2015-2019,total,2
171180, Juarina,17,VL,2015-2019,total,2
171200, Lajeado,17,VL,2015-2019,total,3
171215, Lavandeira,17,VL,2015-2019,total,1
171240, Lizarda,17,VL,2015-2019,total,2
171245, Luzinópolis,17,VL,2015-2019,total,1
171250, Marianópolis do Tocantins,17,VL,2015-2019,total,1
171270, Mateiros,17,VL,2015-2019,total,2
171280, Maurilândia do Tocantins,17,VL,2015-2019,total,2
171320, Miracema do Tocantins,17,VL,2015-2019,total,24
171330, Miranorte,17,VL,2015-2019,total,13
171360, Monte do Carmo,17,VL,2015-2019,total,6
171370, Monte Santo do Tocantins,17,VL,2015-2019,total,2
171395, Muricilândia,17,VL,2015-2019,total,5
171420, Natividade,17,VL,2015-2019,total,5
171430, Nazaré,17,VL,2015-2019,total,6
171488, Nova Olinda,17,VL,2015-2019,total,12
172100, Palmas,17,VL,2015-2019,total,128
171570, Palmeirante,17,VL,2015-2019,total,2
171380, Palmeiras do Tocantins,17,VL,2015-2019,total,4
171610, Paraíso do Tocantins,17,VL,2015-2019,total,44
171620, Paranã,17,VL,2015-2019,total,4
171630, Pau D'Arco,17,VL,2015-2019,total,10
171650, Pedro Afonso,17,VL,2015-2019,total,6
171665, Pequizeiro,17,VL,2015-2019,total,6
171700, Pindorama do Tocantins,17,VL,2015-2019,total,1
171750, Pium,17,VL,2015-2019,total,2
171790, Ponte Alta do Tocantins,17,VL,2015-2019,total,3
171820, Porto Nacional,17,VL,2015-2019,total,63
171830, Praia Norte,17,VL,2015-2019,total,6
171840, Presidente Kennedy,17,VL,2015-2019,total,1
171845, Pugmil,17,VL,2015-2019,total,1
171855, Riachinho,17,VL,2015-2019,total,3
171875, Rio Sono,17,VL,2015-2019,total,1
171880, Sampaio,17,VL,2015-2019,total,4
171886, Santa Fé do Araguaia,17,VL,2015-2019,total,7
171889, Santa Rita do Tocantins,17,VL,2015-2019,total,1
171890, Santa Rosa do Tocantins,17,VL,2015-2019,total,1
171900, Santa Tereza do Tocantins,17,VL,2015-2019,total,1
172000, Santa Terezinha do Tocantins,17,VL,2015-2019,total,1
172010, São Bento do Tocantins,17,VL,2015-2019,total,7
172015, São Félix do Tocantins,17,VL,2015-2019,total,2
172020, São Miguel do Tocantins,17,VL,2015-2019,total,10
172025, São Salvador do Tocantins,17,VL,2015-2019,total,2
172030, São Sebastião do Tocantins,17,VL,2015-2019,total,2
172049, São Valério,17,VL,2015-2019,total,3
172065, Silvanópolis,17,VL,2015-2019,total,3
172080, Sítio Novo do Tocantins,17,VL,2015-2019,total,6
172085, Sucupira,17,VL,2015-2019,total,1
172090, Taguatinga,17,VL,2015-2019,total,4
172110, Tocantínia,17,VL,2015-2019,total,8
172120, Tocantinópolis,17,VL,2015-2019,total,40
172125, Tupirama,17,VL,2015-2019,total,1
