geocode,municipio,uf,disease,period,rural,urban,total
510320, Colíder,51,CL,2015-2019,35,76,111
510325, Colniza,51,CL,2015-2019,163,92,255
510330, Comodoro,51,CL,2015-2019,117,72,189
510335, Confresa,51,CL,2015-2019,51,61,112
510336, Conquista D'Oeste,51,CL,2015-2019,16,6,22
510337, Cotriguaçu,51,CL,2015-2019,128,50,178
510340, Cuiabá,51,CL,2015-2019,34,263,297
510343, Curvelândia,51,CL,2015-2019,3,3,6
510345, Denise,51,CL,2015-2019,10,8,18
510350, Diamantino,51,CL,2015-2019,85,61,146
510360, Dom Aquino,51,CL,2015-2019,4,10,14
510370, Feliz Natal,51,CL,2015-2019,55,76,131
510380, Figueirópolis D'Oeste,51,CL,2015-2019,0,2,2
510385, Gaúcha do Norte,51,CL,2015-2019,79,12,91
510390, General Carneiro,51,CL,2015-2019,49,41,90
510395, Glória D'Oeste,51,CL,2015-2019,2,0,2
510410, Guarantã do Norte,51,CL,2015-2019,30,82,112
510420, Guiratinga,51,CL,2015-2019,51,57,108
510450, Indiavaí,51,CL,2015-2019,1,1,2
510452, Ipiranga do Norte,51,CL,2015-2019,4,8,12
510454, Itanhangá,51,CL,2015-2019,17,12,29
510455, Itaúba,51,CL,2015-2019,18,51,69
510460, Itiquira,51,CL,2015-2019,10,9,19
510480, Jaciara,51,CL,2015-2019,8,41,49
510490, Jangada,51,CL,2015-2019,16,6,22
510500, Jauru,51,CL,2015-2019,15,5,20
510510, Juara,51,CL,2015-2019,44,83,127
510515, Juína,51,CL,2015-2019,94,126,220
510517, Juruena,51,CL,2015-2019,36,39,75
510520, Juscimeira,51,CL,2015-2019,3,9,12
510523, Lambari D'Oeste,51,CL,2015-2019,6,2,8
510525, Lucas do Rio Verde,51,CL,2015-2019,14,157,171
510530, Luciara,51,CL,2015-2019,1,8,9
510558, Marcelândia,51,CL,2015-2019,36,117,153
510560, Matupá,51,CL,2015-2019,14,49,63
510562, Mirassol d'Oeste,51,CL,2015-2019,7,30,37
510590, Nobres,51,CL,2015-2019,21,12,33
510600, Nortelândia,51,CL,2015-2019,22,16,38
510610, Nossa Senhora do Livramento,51,CL,2015-2019,27,3,30
510615, Nova Bandeirantes,51,CL,2015-2019,39,27,66
510620, Nova Brasilândia,51,CL,2015-2019,28,12,40
510621, Nova Canaã do Norte,51,CL,2015-2019,26,16,42
510880, Nova Guarita,51,CL,2015-2019,9,12,21
510618, Nova Lacerda,51,CL,2015-2019,21,10,31
510885, Nova Marilândia,51,CL,2015-2019,6,3,9
510890, Nova Maringá,51,CL,2015-2019,64,59,123
510895, Nova Monte Verde,51,CL,2015-2019,20,14,34
510622, Nova Mutum,51,CL,2015-2019,69,102,171
510617, Nova Nazaré,51,CL,2015-2019,47,6,53
510623, Nova Olímpia,51,CL,2015-2019,3,13,16
510619, Nova Santa Helena,51,CL,2015-2019,6,12,18
510624, Nova Ubiratã,51,CL,2015-2019,49,14,63
510625, Nova Xavantina,51,CL,2015-2019,23,58,81
510627, Novo Horizonte do Norte,51,CL,2015-2019,6,9,15
510626, Novo Mundo,51,CL,2015-2019,25,16,41
510631, Novo Santo Antônio,51,CL,2015-2019,13,11,24
510628, Novo São Joaquim,51,CL,2015-2019,34,18,52
510629, Paranaíta,51,CL,2015-2019,24,25,49
510630, Paranatinga,51,CL,2015-2019,104,74,178
510637, Pedra Preta,51,CL,2015-2019,11,18,29
510642, Peixoto de Azevedo,51,CL,2015-2019,60,97,157
510645, Planalto da Serra,51,CL,2015-2019,13,17,30
510650, Poconé,51,CL,2015-2019,11,8,19
510665, Pontal do Araguaia,51,CL,2015-2019,26,31,57
510670, Ponte Branca,51,CL,2015-2019,11,21,32
510675, Pontes e Lacerda,51,CL,2015-2019,36,116,152
510677, Porto Alegre do Norte,51,CL,2015-2019,9,27,36
510680, Porto dos Gaúchos,51,CL,2015-2019,36,22,58
510682, Porto Esperidião,51,CL,2015-2019,15,2,17
510685, Porto Estrela,51,CL,2015-2019,8,1,9
510700, Poxoréo,51,CL,2015-2019,109,36,145
510704, Primavera do Leste,51,CL,2015-2019,17,131,148
510706, Querência,51,CL,2015-2019,60,19,79
510715, Reserva do Cabaçal,51,CL,2015-2019,8,6,14
510718, Ribeirão Cascalheira,51,CL,2015-2019,161,91,252
510719, Ribeirãozinho,51,CL,2015-2019,3,4,7
510720, Rio Branco,51,CL,2015-2019,0,6,6
510757, Rondolândia,51,CL,2015-2019,15,2,17
510760, Rondonópolis,51,CL,2015-2019,15,135,150
510770, Rosário Oeste,51,CL,2015-2019,39,16,55
510775, Salto do Céu,51,CL,2015-2019,10,8,18
510724, Santa Carmem,51,CL,2015-2019,12,30,42
510774, Santa Cruz do Xingu,51,CL,2015-2019,7,13,20
510776, Santa Rita do Trivelato,51,CL,2015-2019,29,21,50
510777, Santa Terezinha,51,CL,2015-2019,21,5,26
510726, Santo Afonso,51,CL,2015-2019,5,3,8
510779, Santo Antônio do Leste,51,CL,2015-2019,17,5,22
510780, Santo Antônio do Leverger,51,CL,2015-2019,25,4,29
510785, São Félix do Araguaia,51,CL,2015-2019,30,6,36
510729, São José do Povo,51,CL,2015-2019,3,5,8
510730, São José do Rio Claro,51,CL,2015-2019,49,153,202
510735, São José do Xingu,51,CL,2015-2019,22,15,37
510710, São José dos Quatro Marcos,51,CL,2015-2019,2,3,5
510740, São Pedro da Cipa,51,CL,2015-2019,1,5,6
510787, Sapezal,51,CL,2015-2019,3,30,33
510788, Serra Nova Dourada,51,CL,2015-2019,16,6,22
510790, Sinop,51,CL,2015-2019,41,558,599
510792, Sorriso,51,CL,2015-2019,27,134,161
510794, Tabaporã,51,CL,2015-2019,31,36,67
510795, Tangará da Serra,51,CL,2015-2019,38,109,147
510800, Tapurah,51,CL,2015-2019,18,61,79
510805, Terra Nova do Norte,51,CL,2015-2019,27,17,44
510810, Tesouro,51,CL,2015-2019,25,52,77
510820, Torixoréu,51,CL,2015-2019,23,29,52
510830, União do Sul,51,CL,2015-2019,38,27,65
510835, Vale de São Domingos,51,CL,2015-2019,3,3,6
510840, Várzea Grande,51,CL,2015-2019,4,87,91
510850, Vera,51,CL,2015-2019,12,30,42
510550, Vila Bela da Santíssima Trindade,51,CL,2015-2019,29,7,36
510860, Vila Rica,51,CL,2015-2019,26,20,46
510000, Município ignorado - MT,51,CL,2015-2019,NA,NA,1
520130, Anicuns,52,CL,2015-2019,0,1,1
520310, Baliza,52,CL,2015-2019,0,1,1
520725, Doverlândia,52,CL,2015-2019,4,3,7
520890, Goiás,52,CL,2015-2019,1,0,1
521350, Monte Alegre de Goiás,52,CL,2015-2019,0,1,1
522160, Uruaçu,52,CL,2015-2019,0,1,1
