geocode,municipio,uf,disease,period,zone,cases
150442,"NA",15,Falciparum,2015-2019,URBANA,4
150445,"NA",15,Falciparum,2015-2019,URBANA,2
150445,"NA",15,Vivax,2015-2019,URBANA,10
150450,"NA",15,Falciparum,2015-2019,URBANA,1
150450,"NA",15,Vivax,2015-2019,URBANA,95
150450,"NA",15,Vivax+Falciparum,2015-2019,URBANA,1
150460,"NA",15,Vivax,2015-2019,URBANA,120
150470,"NA",15,Vivax,2015-2019,URBANA,13
150470,"NA",15,Falciparum,2015-2019,URBANA,1
150475,"NA",15,Vivax,2015-2019,URBANA,35
150475,"NA",15,Falciparum,2015-2019,URBANA,1
150475,"NA",15,Vivax+Falciparum,2015-2019,URBANA,5
150480,"NA",15,Falciparum,2015-2019,URBANA,8
150480,"NA",15,Vivax,2015-2019,URBANA,63
150480,"NA",15,Vivax+Falciparum,2015-2019,URBANA,1
150490,"NA",15,Vivax,2015-2019,URBANA,372
150490,"NA",15,Vivax+Falciparum,2015-2019,URBANA,1
150495,"NA",15,Vivax,2015-2019,URBANA,7
150497,"NA",15,Vivax,2015-2019,URBANA,7
150497,"NA",15,Falciparum,2015-2019,URBANA,1
150503,"NA",15,Falciparum,2015-2019,URBANA,55
150503,"NA",15,Vivax,2015-2019,URBANA,710
150503,"NA",15,Vivax+Falciparum,2015-2019,URBANA,7
150506,"NA",15,Vivax,2015-2019,URBANA,202
150506,"NA",15,Falciparum,2015-2019,URBANA,3
150510,"NA",15,Falciparum,2015-2019,URBANA,0
150510,"NA",15,Vivax,2015-2019,URBANA,37
150510,"NA",15,Vivax+Falciparum,2015-2019,URBANA,0
150520,"NA",15,Falciparum,2015-2019,URBANA,0
150520,"NA",15,Vivax,2015-2019,URBANA,4539
150530,"NA",15,Falciparum,2015-2019,URBANA,3
150530,"NA",15,Vivax,2015-2019,URBANA,69
150540,"NA",15,Falciparum,2015-2019,URBANA,0
150540,"NA",15,Vivax,2015-2019,URBANA,1
150543,"NA",15,Falciparum,2015-2019,URBANA,44
150543,"NA",15,Vivax,2015-2019,URBANA,1118
150543,"NA",15,Vivax+Falciparum,2015-2019,URBANA,1
150548,"NA",15,Falciparum,2015-2019,URBANA,1
150548,"NA",15,Vivax,2015-2019,URBANA,305
150549,"NA",15,Vivax,2015-2019,URBANA,3
150550,"NA",15,Vivax,2015-2019,URBANA,16
150550,"NA",15,Falciparum,2015-2019,URBANA,1
150553,"NA",15,Vivax,2015-2019,URBANA,161
150553,"NA",15,Vivax+Falciparum,2015-2019,URBANA,1
150553,"NA",15,Falciparum,2015-2019,URBANA,11
150555,"NA",15,Vivax,2015-2019,URBANA,1
150563,"NA",15,Vivax,2015-2019,URBANA,0
150565,"NA",15,Falciparum,2015-2019,URBANA,6
150565,"NA",15,Vivax,2015-2019,URBANA,33
150565,"NA",15,Vivax+Falciparum,2015-2019,URBANA,0
150570,"NA",15,Falciparum,2015-2019,URBANA,1
150570,"NA",15,Vivax,2015-2019,URBANA,142
150580,"NA",15,Falciparum,2015-2019,URBANA,0
150580,"NA",15,Vivax,2015-2019,URBANA,473
150590,"NA",15,Falciparum,2015-2019,URBANA,1
150590,"NA",15,Vivax,2015-2019,URBANA,11
150600,"NA",15,Falciparum,2015-2019,URBANA,0
150600,"NA",15,Vivax,2015-2019,URBANA,8
150610,"NA",15,Vivax,2015-2019,URBANA,1
150611,"NA",15,Vivax,2015-2019,URBANA,0
150613,"NA",15,Vivax,2015-2019,URBANA,277
150616,"NA",15,Vivax,2015-2019,URBANA,17
150618,"NA",15,Vivax,2015-2019,URBANA,15
150619,"NA",15,Falciparum,2015-2019,URBANA,4
150619,"NA",15,Vivax,2015-2019,URBANA,51
150619,"NA",15,Vivax+Falciparum,2015-2019,URBANA,1
150620,"NA",15,Vivax,2015-2019,URBANA,12
150630,"NA",15,Vivax,2015-2019,URBANA,3
150630,"NA",15,Vivax+Falciparum,2015-2019,URBANA,2
150635,"NA",15,Vivax,2015-2019,URBANA,11
150640,"NA",15,Falciparum,2015-2019,URBANA,0
150640,"NA",15,Vivax,2015-2019,URBANA,7
150650,"NA",15,Vivax,2015-2019,URBANA,6
150655,"NA",15,Vivax,2015-2019,URBANA,10
150658,"NA",15,Vivax,2015-2019,URBANA,16
150660,"NA",15,Vivax,2015-2019,URBANA,2
150670,"NA",15,Vivax,2015-2019,URBANA,3
150680,"NA",15,Falciparum,2015-2019,URBANA,78
150680,"NA",15,Vivax,2015-2019,URBANA,717
150680,"NA",15,Vivax+Falciparum,2015-2019,URBANA,11
150690,"NA",15,Vivax,2015-2019,URBANA,0
150700,"NA",15,Vivax,2015-2019,URBANA,4
150710,"NA",15,Vivax,2015-2019,URBANA,1
150715,"NA",15,Vivax,2015-2019,URBANA,67
150715,"NA",15,Falciparum,2015-2019,URBANA,2
150720,"NA",15,Vivax,2015-2019,URBANA,5
150730,"NA",15,Falciparum,2015-2019,URBANA,4
150730,"NA",15,Vivax,2015-2019,URBANA,54
150730,"NA",15,Vivax+Falciparum,2015-2019,URBANA,0
150740,"NA",15,Vivax,2015-2019,URBANA,1
150745,"NA",15,Vivax,2015-2019,URBANA,9
150746,"NA",15,Vivax,2015-2019,URBANA,0
150750,"NA",15,Vivax,2015-2019,URBANA,3
150750,"NA",15,Vivax+Falciparum,2015-2019,URBANA,0
150750,"NA",15,Falciparum,2015-2019,URBANA,1
150760,"NA",15,Vivax,2015-2019,URBANA,2
150770,"NA",15,Vivax,2015-2019,URBANA,314
150775,"NA",15,Vivax,2015-2019,URBANA,5
150780,"NA",15,Falciparum,2015-2019,URBANA,1
150780,"NA",15,Vivax,2015-2019,URBANA,5
150790,"NA",15,Vivax,2015-2019,URBANA,1
150795,"NA",15,Falciparum,2015-2019,URBANA,3
150795,"NA",15,Vivax,2015-2019,URBANA,56
150796,"NA",15,Vivax,2015-2019,URBANA,13
150797,"NA",15,Vivax,2015-2019,URBANA,1
150797,"NA",15,Falciparum,2015-2019,URBANA,2
150800,"NA",15,Vivax,2015-2019,URBANA,15
150803,"NA",15,Vivax,2015-2019,URBANA,1
150805,"NA",15,Falciparum,2015-2019,URBANA,10
150805,"NA",15,Vivax,2015-2019,URBANA,98
150805,"NA",15,Vivax+Falciparum,2015-2019,URBANA,3
150808,"NA",15,Falciparum,2015-2019,URBANA,9
150808,"NA",15,Vivax,2015-2019,URBANA,519
150808,"NA",15,Vivax+Falciparum,2015-2019,URBANA,1
150810,"NA",15,Falciparum,2015-2019,URBANA,7
150810,"NA",15,Vivax,2015-2019,URBANA,2085
150810,"NA",15,Vivax+Falciparum,2015-2019,URBANA,2
150812,"NA",15,Vivax,2015-2019,URBANA,12
150815,"NA",15,Falciparum,2015-2019,URBANA,3
150815,"NA",15,Vivax,2015-2019,URBANA,53
150820,"NA",15,Falciparum,2015-2019,URBANA,0
150820,"NA",15,Vivax,2015-2019,URBANA,10
150830,"NA",15,Falciparum,2015-2019,URBANA,0
150830,"NA",15,Vivax,2015-2019,URBANA,2
150830,"NA",15,Vivax+Falciparum,2015-2019,URBANA,0
150835,"NA",15,Falciparum,2015-2019,URBANA,0
150835,"NA",15,Vivax,2015-2019,URBANA,10
150840,"NA",15,Vivax,2015-2019,URBANA,15
150840,"NA",15,Falciparum,2015-2019,URBANA,1
150840,"NA",15,Vivax+Falciparum,2015-2019,URBANA,1
160005,"NA",16,Falciparum,2015-2019,URBANA,7
160005,"NA",16,Vivax,2015-2019,URBANA,457
160005,"NA",16,Vivax+Falciparum,2015-2019,URBANA,1
160010,"NA",16,Falciparum,2015-2019,URBANA,1
160010,"NA",16,Vivax,2015-2019,URBANA,84
160015,"NA",16,Falciparum,2015-2019,URBANA,40
160015,"NA",16,Vivax,2015-2019,URBANA,1726
160015,"NA",16,Vivax+Falciparum,2015-2019,URBANA,0
160020,"NA",16,Falciparum,2015-2019,URBANA,2
160020,"NA",16,Vivax,2015-2019,URBANA,631
160020,"NA",16,Vivax+Falciparum,2015-2019,URBANA,0
160021,"NA",16,Falciparum,2015-2019,URBANA,6
160021,"NA",16,Vivax,2015-2019,URBANA,33
160021,"NA",16,Vivax+Falciparum,2015-2019,URBANA,0
160023,"NA",16,Falciparum,2015-2019,URBANA,3
160023,"NA",16,Vivax,2015-2019,URBANA,99
160023,"NA",16,Vivax+Falciparum,2015-2019,URBANA,0
160025,"NA",16,Vivax,2015-2019,URBANA,6
160025,"NA",16,Vivax+Falciparum,2015-2019,URBANA,1
160027,"NA",16,Falciparum,2015-2019,URBANA,594
160027,"NA",16,Vivax,2015-2019,URBANA,1085
160027,"NA",16,Vivax+Falciparum,2015-2019,URBANA,10
160030,"NA",16,Falciparum,2015-2019,URBANA,749
160030,"NA",16,Vivax,2015-2019,URBANA,9806
160030,"NA",16,Vivax+Falciparum,2015-2019,URBANA,38
160040,"NA",16,Falciparum,2015-2019,URBANA,114
160040,"NA",16,Vivax,2015-2019,URBANA,1267
160040,"NA",16,Vivax+Falciparum,2015-2019,URBANA,2
160050,"NA",16,Falciparum,2015-2019,URBANA,161
160050,"NA",16,Vivax,2015-2019,URBANA,2199
160050,"NA",16,Vivax+Falciparum,2015-2019,URBANA,7
160053,"NA",16,Falciparum,2015-2019,URBANA,137
160053,"NA",16,Vivax,2015-2019,URBANA,1464
160053,"NA",16,Vivax+Falciparum,2015-2019,URBANA,26
160055,"NA",16,Falciparum,2015-2019,URBANA,0
160055,"NA",16,Vivax,2015-2019,URBANA,10
160060,"NA",16,Falciparum,2015-2019,URBANA,518
160060,"NA",16,Vivax,2015-2019,URBANA,8581
160060,"NA",16,Vivax+Falciparum,2015-2019,URBANA,29
160070,"NA",16,Falciparum,2015-2019,URBANA,21
160070,"NA",16,Vivax,2015-2019,URBANA,1433
160070,"NA",16,Vivax+Falciparum,2015-2019,URBANA,3
160080,"NA",16,Falciparum,2015-2019,URBANA,24
160080,"NA",16,Vivax,2015-2019,URBANA,57
160080,"NA",16,Vivax+Falciparum,2015-2019,URBANA,1
170030,"NA",17,Vivax,2015-2019,URBANA,2
170100,"NA",17,Vivax,2015-2019,URBANA,1
170210,"NA",17,Falciparum,2015-2019,URBANA,1
170210,"NA",17,Vivax,2015-2019,URBANA,22
170220,"NA",17,Vivax,2015-2019,URBANA,106
170255,"NA",17,Vivax,2015-2019,URBANA,3
170300,"NA",17,Vivax,2015-2019,URBANA,1
170330,"NA",17,Vivax,2015-2019,URBANA,1
170389,"NA",17,Vivax,2015-2019,URBANA,0
170510,"NA",17,Vivax,2015-2019,URBANA,1
170740,"NA",17,Vivax,2015-2019,URBANA,7
170770,"NA",17,Vivax,2015-2019,URBANA,0
170950,"NA",17,Vivax,2015-2019,URBANA,5
171330,"NA",17,Falciparum,2015-2019,URBANA,1
171380,"NA",17,Vivax,2015-2019,URBANA,1
171610,"NA",17,Vivax,2015-2019,URBANA,4
171820,"NA",17,Vivax,2015-2019,URBANA,1
171855,"NA",17,Vivax,2015-2019,URBANA,3
171870,"NA",17,Vivax,2015-2019,URBANA,1
172020,"NA",17,Vivax,2015-2019,URBANA,0
172030,"NA",17,Vivax,2015-2019,URBANA,1
172100,"NA",17,Falciparum,2015-2019,URBANA,1
172100,"NA",17,Vivax,2015-2019,URBANA,35
172100,"NA",17,Vivax+Falciparum,2015-2019,URBANA,2
172110,"NA",17,Vivax,2015-2019,URBANA,0
172120,"NA",17,Vivax,2015-2019,URBANA,2
172210,"NA",17,Vivax,2015-2019,URBANA,2
210005,"NA",21,Falciparum,2015-2019,URBANA,3
210005,"NA",21,Vivax,2015-2019,URBANA,59
210005,"NA",21,Vivax+Falciparum,2015-2019,URBANA,2
210020,"NA",21,Vivax,2015-2019,URBANA,1
210030,"NA",21,Vivax,2015-2019,URBANA,4
210040,"NA",21,Vivax,2015-2019,URBANA,2
210043,"NA",21,Vivax,2015-2019,URBANA,8
210047,"NA",21,Falciparum,2015-2019,URBANA,4
210047,"NA",21,Vivax,2015-2019,URBANA,49
210047,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
210050,"NA",21,Vivax,2015-2019,URBANA,1
210055,"NA",21,Vivax,2015-2019,URBANA,31
210060,"NA",21,Falciparum,2015-2019,URBANA,5
210060,"NA",21,Vivax,2015-2019,URBANA,30
210080,"NA",21,Vivax,2015-2019,URBANA,2
210083,"NA",21,Vivax,2015-2019,URBANA,4
210087,"NA",21,Vivax,2015-2019,URBANA,2
210090,"NA",21,Vivax,2015-2019,URBANA,1
210095,"NA",21,Falciparum,2015-2019,URBANA,1
210095,"NA",21,Vivax,2015-2019,URBANA,10
210095,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
210120,"NA",21,Vivax,2015-2019,URBANA,20
210120,"NA",21,Falciparum,2015-2019,URBANA,3
210125,"NA",21,Vivax,2015-2019,URBANA,0
210140,"NA",21,Falciparum,2015-2019,URBANA,1
210140,"NA",21,Vivax,2015-2019,URBANA,4
210150,"NA",21,Vivax,2015-2019,URBANA,0
210160,"NA",21,Falciparum,2015-2019,URBANA,7
210160,"NA",21,Vivax,2015-2019,URBANA,66
210160,"NA",21,Vivax+Falciparum,2015-2019,URBANA,0
210170,"NA",21,Vivax,2015-2019,URBANA,2
210177,"NA",21,Vivax,2015-2019,URBANA,13
210177,"NA",21,Falciparum,2015-2019,URBANA,2
210190,"NA",21,Falciparum,2015-2019,URBANA,1
210190,"NA",21,Vivax,2015-2019,URBANA,3
210197,"NA",21,Vivax,2015-2019,URBANA,18
210200,"NA",21,Falciparum,2015-2019,URBANA,7
210200,"NA",21,Vivax,2015-2019,URBANA,72
210200,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
210203,"NA",21,Falciparum,2015-2019,URBANA,0
210203,"NA",21,Vivax,2015-2019,URBANA,6
210207,"NA",21,Falciparum,2015-2019,URBANA,0
210207,"NA",21,Vivax,2015-2019,URBANA,1
210210,"NA",21,Vivax,2015-2019,URBANA,0
210215,"NA",21,Vivax,2015-2019,URBANA,16
210215,"NA",21,Falciparum,2015-2019,URBANA,3
210220,"NA",21,Vivax,2015-2019,URBANA,37
210220,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
210232,"NA",21,Falciparum,2015-2019,URBANA,6
210232,"NA",21,Vivax,2015-2019,URBANA,47
210235,"NA",21,Vivax,2015-2019,URBANA,0
210255,"NA",21,Vivax,2015-2019,URBANA,0
210260,"NA",21,Vivax,2015-2019,URBANA,19
210270,"NA",21,Vivax,2015-2019,URBANA,3
210275,"NA",21,Falciparum,2015-2019,URBANA,0
210275,"NA",21,Vivax,2015-2019,URBANA,0
210280,"NA",21,Vivax,2015-2019,URBANA,1
210290,"NA",21,Vivax,2015-2019,URBANA,1
210300,"NA",21,Vivax,2015-2019,URBANA,29
210300,"NA",21,Falciparum,2015-2019,URBANA,4
210315,"NA",21,Falciparum,2015-2019,URBANA,0
210315,"NA",21,Vivax,2015-2019,URBANA,23
210315,"NA",21,Vivax+Falciparum,2015-2019,URBANA,0
210317,"NA",21,Vivax,2015-2019,URBANA,69
210317,"NA",21,Falciparum,2015-2019,URBANA,1
210320,"NA",21,Vivax,2015-2019,URBANA,14
210325,"NA",21,Vivax,2015-2019,URBANA,2
210330,"NA",21,Vivax,2015-2019,URBANA,22
210330,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
210340,"NA",21,Falciparum,2015-2019,URBANA,1
210350,"NA",21,Vivax,2015-2019,URBANA,5
210350,"NA",21,Falciparum,2015-2019,URBANA,1
210355,"NA",21,Vivax,2015-2019,URBANA,0
210355,"NA",21,Falciparum,2015-2019,URBANA,1
210360,"NA",21,Vivax,2015-2019,URBANA,3
210375,"NA",21,Vivax,2015-2019,URBANA,15
210375,"NA",21,Falciparum,2015-2019,URBANA,1
210380,"NA",21,Vivax,2015-2019,URBANA,1
210380,"NA",21,Falciparum,2015-2019,URBANA,1
210390,"NA",21,Vivax,2015-2019,URBANA,2
210390,"NA",21,Falciparum,2015-2019,URBANA,1
210400,"NA",21,Falciparum,2015-2019,URBANA,6
210400,"NA",21,Vivax,2015-2019,URBANA,23
210405,"NA",21,Falciparum,2015-2019,URBANA,0
210405,"NA",21,Vivax,2015-2019,URBANA,6
210409,"NA",21,Vivax,2015-2019,URBANA,2
210420,"NA",21,Falciparum,2015-2019,URBANA,1
210420,"NA",21,Vivax,2015-2019,URBANA,5
210430,"NA",21,Vivax,2015-2019,URBANA,11
210440,"NA",21,Vivax,2015-2019,URBANA,32
210440,"NA",21,Falciparum,2015-2019,URBANA,2
210450,"NA",21,Vivax,2015-2019,URBANA,5
210455,"NA",21,Falciparum,2015-2019,URBANA,0
210455,"NA",21,Vivax,2015-2019,URBANA,1
210460,"NA",21,Falciparum,2015-2019,URBANA,0
210460,"NA",21,Vivax,2015-2019,URBANA,0
210460,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
210462,"NA",21,Falciparum,2015-2019,URBANA,1
210462,"NA",21,Vivax,2015-2019,URBANA,11
210462,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
210465,"NA",21,Vivax,2015-2019,URBANA,7
210465,"NA",21,Falciparum,2015-2019,URBANA,1
210467,"NA",21,Falciparum,2015-2019,URBANA,0
210467,"NA",21,Vivax,2015-2019,URBANA,58
210467,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
210480,"NA",21,Vivax,2015-2019,URBANA,49
210480,"NA",21,Falciparum,2015-2019,URBANA,2
210515,"NA",21,Vivax,2015-2019,URBANA,3
210515,"NA",21,Vivax+Falciparum,2015-2019,URBANA,0
210520,"NA",21,Vivax,2015-2019,URBANA,1
210530,"NA",21,Vivax,2015-2019,URBANA,83
210530,"NA",21,Falciparum,2015-2019,URBANA,7
210530,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
210535,"NA",21,Falciparum,2015-2019,URBANA,15
210535,"NA",21,Vivax,2015-2019,URBANA,50
210535,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
210540,"NA",21,Vivax,2015-2019,URBANA,6
210542,"NA",21,Vivax,2015-2019,URBANA,17
210542,"NA",21,Falciparum,2015-2019,URBANA,1
210547,"NA",21,Falciparum,2015-2019,URBANA,1
210547,"NA",21,Vivax,2015-2019,URBANA,25
210550,"NA",21,Vivax,2015-2019,URBANA,1
210550,"NA",21,Falciparum,2015-2019,URBANA,1
210560,"NA",21,Falciparum,2015-2019,URBANA,5
210560,"NA",21,Vivax,2015-2019,URBANA,38
210565,"NA",21,Vivax,2015-2019,URBANA,2
210565,"NA",21,Falciparum,2015-2019,URBANA,1
210570,"NA",21,Falciparum,2015-2019,URBANA,35
210570,"NA",21,Vivax,2015-2019,URBANA,370
210570,"NA",21,Vivax+Falciparum,2015-2019,URBANA,7
210580,"NA",21,Vivax,2015-2019,URBANA,0
210580,"NA",21,Falciparum,2015-2019,URBANA,2
210590,"NA",21,Falciparum,2015-2019,URBANA,1
210590,"NA",21,Vivax,2015-2019,URBANA,4
210592,"NA",21,Falciparum,2015-2019,URBANA,1
210592,"NA",21,Vivax,2015-2019,URBANA,1
210592,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
210594,"NA",21,Vivax,2015-2019,URBANA,0
210596,"NA",21,Vivax,2015-2019,URBANA,69
210596,"NA",21,Falciparum,2015-2019,URBANA,8
210596,"NA",21,Vivax+Falciparum,2015-2019,URBANA,2
210598,"NA",21,Vivax,2015-2019,URBANA,1
210600,"NA",21,Vivax,2015-2019,URBANA,3
210620,"NA",21,Vivax,2015-2019,URBANA,3
210632,"NA",21,Vivax,2015-2019,URBANA,139
210632,"NA",21,Falciparum,2015-2019,URBANA,9
210632,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
210635,"NA",21,Vivax,2015-2019,URBANA,19
210635,"NA",21,Falciparum,2015-2019,URBANA,3
210637,"NA",21,Vivax,2015-2019,URBANA,9
210637,"NA",21,Falciparum,2015-2019,URBANA,1
210640,"NA",21,Falciparum,2015-2019,URBANA,1
210640,"NA",21,Vivax,2015-2019,URBANA,2
210650,"NA",21,Vivax,2015-2019,URBANA,1
210660,"NA",21,Vivax,2015-2019,URBANA,2
210663,"NA",21,Vivax,2015-2019,URBANA,1
210667,"NA",21,Vivax,2015-2019,URBANA,0
210667,"NA",21,Vivax+Falciparum,2015-2019,URBANA,0
210670,"NA",21,Falciparum,2015-2019,URBANA,1
210670,"NA",21,Vivax,2015-2019,URBANA,1
210675,"NA",21,Falciparum,2015-2019,URBANA,1
210680,"NA",21,Falciparum,2015-2019,URBANA,1
210680,"NA",21,Vivax,2015-2019,URBANA,3
210690,"NA",21,Falciparum,2015-2019,URBANA,0
210735,"NA",21,Falciparum,2015-2019,URBANA,0
210735,"NA",21,Vivax,2015-2019,URBANA,17
210740,"NA",21,Vivax,2015-2019,URBANA,14
210740,"NA",21,Falciparum,2015-2019,URBANA,2
210745,"NA",21,Falciparum,2015-2019,URBANA,1
210745,"NA",21,Vivax,2015-2019,URBANA,9
210750,"NA",21,Falciparum,2015-2019,URBANA,0
210750,"NA",21,Vivax,2015-2019,URBANA,2
210760,"NA",21,Vivax,2015-2019,URBANA,13
210760,"NA",21,Falciparum,2015-2019,URBANA,1
210770,"NA",21,Falciparum,2015-2019,URBANA,2
210770,"NA",21,Vivax,2015-2019,URBANA,3
210780,"NA",21,Vivax,2015-2019,URBANA,1
210790,"NA",21,Vivax,2015-2019,URBANA,1
210810,"NA",21,Falciparum,2015-2019,URBANA,29
210810,"NA",21,Vivax,2015-2019,URBANA,236
210810,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
210820,"NA",21,Falciparum,2015-2019,URBANA,4
210820,"NA",21,Vivax,2015-2019,URBANA,39
210820,"NA",21,Vivax+Falciparum,2015-2019,URBANA,2
210825,"NA",21,Falciparum,2015-2019,URBANA,0
210825,"NA",21,Vivax,2015-2019,URBANA,10
210830,"NA",21,Vivax,2015-2019,URBANA,1
210840,"NA",21,Vivax,2015-2019,URBANA,0
210845,"NA",21,Falciparum,2015-2019,URBANA,1
210845,"NA",21,Vivax,2015-2019,URBANA,6
210845,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
210850,"NA",21,Falciparum,2015-2019,URBANA,1
210850,"NA",21,Vivax,2015-2019,URBANA,6
210860,"NA",21,Falciparum,2015-2019,URBANA,4
210860,"NA",21,Vivax,2015-2019,URBANA,47
210870,"NA",21,Vivax,2015-2019,URBANA,9
210890,"NA",21,Falciparum,2015-2019,URBANA,2
210890,"NA",21,Vivax,2015-2019,URBANA,14
210890,"NA",21,Vivax+Falciparum,2015-2019,URBANA,8
210900,"NA",21,Vivax,2015-2019,URBANA,7
210910,"NA",21,Falciparum,2015-2019,URBANA,3
210910,"NA",21,Vivax,2015-2019,URBANA,7
210923,"NA",21,Falciparum,2015-2019,URBANA,6
210923,"NA",21,Vivax,2015-2019,URBANA,11
210923,"NA",21,Vivax+Falciparum,2015-2019,URBANA,0
210927,"NA",21,Vivax,2015-2019,URBANA,1
210945,"NA",21,Vivax,2015-2019,URBANA,0
210950,"NA",21,Falciparum,2015-2019,URBANA,1
210950,"NA",21,Vivax,2015-2019,URBANA,1
210975,"NA",21,Vivax,2015-2019,URBANA,17
210975,"NA",21,Falciparum,2015-2019,URBANA,2
210980,"NA",21,Falciparum,2015-2019,URBANA,11
210980,"NA",21,Vivax,2015-2019,URBANA,59
210980,"NA",21,Vivax+Falciparum,2015-2019,URBANA,2
210990,"NA",21,Falciparum,2015-2019,URBANA,7
210990,"NA",21,Vivax,2015-2019,URBANA,47
210990,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
211000,"NA",21,Falciparum,2015-2019,URBANA,6
211000,"NA",21,Vivax,2015-2019,URBANA,80
211000,"NA",21,Vivax+Falciparum,2015-2019,URBANA,2
211003,"NA",21,Falciparum,2015-2019,URBANA,10
211003,"NA",21,Vivax,2015-2019,URBANA,46
211003,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
211010,"NA",21,Vivax,2015-2019,URBANA,13
211010,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
211020,"NA",21,Vivax,2015-2019,URBANA,1
211023,"NA",21,Falciparum,2015-2019,URBANA,0
211023,"NA",21,Vivax,2015-2019,URBANA,4
211023,"NA",21,Vivax+Falciparum,2015-2019,URBANA,0
211030,"NA",21,Falciparum,2015-2019,URBANA,3
211030,"NA",21,Vivax,2015-2019,URBANA,11
211040,"NA",21,Vivax,2015-2019,URBANA,1
211050,"NA",21,Falciparum,2015-2019,URBANA,4
211050,"NA",21,Vivax,2015-2019,URBANA,12
211050,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
211060,"NA",21,Vivax,2015-2019,URBANA,1
211070,"NA",21,Falciparum,2015-2019,URBANA,6
211070,"NA",21,Vivax,2015-2019,URBANA,20
211090,"NA",21,Vivax,2015-2019,URBANA,0
211102,"NA",21,Vivax,2015-2019,URBANA,10
211107,"NA",21,Falciparum,2015-2019,URBANA,0
211107,"NA",21,Vivax,2015-2019,URBANA,2
211107,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
211120,"NA",21,Vivax,2015-2019,URBANA,0
211125,"NA",21,Vivax,2015-2019,URBANA,1
211130,"NA",21,Falciparum,2015-2019,URBANA,7
211130,"NA",21,Vivax,2015-2019,URBANA,37
211130,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
211140,"NA",21,Vivax,2015-2019,URBANA,8
211140,"NA",21,Falciparum,2015-2019,URBANA,1
211150,"NA",21,Vivax,2015-2019,URBANA,2
211153,"NA",21,Vivax,2015-2019,URBANA,1
211163,"NA",21,Falciparum,2015-2019,URBANA,0
211163,"NA",21,Vivax,2015-2019,URBANA,6
211167,"NA",21,Falciparum,2015-2019,URBANA,9
211167,"NA",21,Vivax,2015-2019,URBANA,50
211170,"NA",21,Vivax,2015-2019,URBANA,0
211172,"NA",21,Vivax,2015-2019,URBANA,0
211176,"NA",21,Falciparum,2015-2019,URBANA,2
211176,"NA",21,Vivax,2015-2019,URBANA,27
211178,"NA",21,Vivax,2015-2019,URBANA,1
211180,"NA",21,Falciparum,2015-2019,URBANA,0
211180,"NA",21,Vivax,2015-2019,URBANA,0
211190,"NA",21,Falciparum,2015-2019,URBANA,1
211210,"NA",21,Vivax,2015-2019,URBANA,3
211223,"NA",21,Vivax,2015-2019,URBANA,5
211227,"NA",21,Vivax,2015-2019,URBANA,12
211230,"NA",21,Falciparum,2015-2019,URBANA,7
211230,"NA",21,Vivax,2015-2019,URBANA,43
211230,"NA",21,Vivax+Falciparum,2015-2019,URBANA,1
211240,"NA",21,Falciparum,2015-2019,URBANA,0
211240,"NA",21,Vivax,2015-2019,URBANA,4
211245,"NA",21,Falciparum,2015-2019,URBANA,5
211245,"NA",21,Vivax,2015-2019,URBANA,54
211250,"NA",21,Falciparum,2015-2019,URBANA,1
211280,"NA",21,Vivax,2015-2019,URBANA,7
211285,"NA",21,Falciparum,2015-2019,URBANA,0
211290,"NA",21,Vivax,2015-2019,URBANA,2
211300,"NA",21,Vivax,2015-2019,URBANA,28
211300,"NA",21,Vivax+Falciparum,2015-2019,URBANA,0
211300,"NA",21,Falciparum,2015-2019,URBANA,6
211400,"NA",21,Falciparum,2015-2019,URBANA,6
211400,"NA",21,Vivax,2015-2019,URBANA,40
510010,"NA",51,Vivax,2015-2019,URBANA,1
510020,"NA",51,Vivax,2015-2019,URBANA,1
510025,"NA",51,Falciparum,2015-2019,URBANA,3
510025,"NA",51,Vivax,2015-2019,URBANA,82
510030,"NA",51,Vivax,2015-2019,URBANA,1
510050,"NA",51,Vivax,2015-2019,URBANA,1
510080,"NA",51,Vivax,2015-2019,URBANA,27
510080,"NA",51,Falciparum,2015-2019,URBANA,2
510125,"NA",51,Vivax,2015-2019,URBANA,1
510140,"NA",51,Vivax,2015-2019,URBANA,209
510140,"NA",51,Vivax+Falciparum,2015-2019,URBANA,0
